,PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
5061,233,3,950,2014-06-25,157,1.0,1.0,3,1,0,1999-06-29,1,1,1,5,3.7,3.9,2.2,3.33,254121,81975,8197450
5062,6841,9,1662,2006-04-21,99,2.0,1.0,4,3,0,1983-04-27,1,1,1,1,4.7,5.0,3.4,4.45,247443,137468,6873410
5063,3860,9,1837,2010-02-15,52,3.0,2.0,5,4,1,1982-02-22,2,3,1,4,2.0,4.6,3.3,3.56,329431,95641,10626810
5064,4744,3,1038,2009-06-19,163,1.0,1.0,3,1,0,1970-06-29,1,0,0,5,2.9,2.8,3.6,3.07,264960,113554,9462850
5065,2905,8,1572,2010-10-31,170,1.0,1.0,4,2,0,1987-11-06,0,1,4,5,4.3,2.1,3.9,3.57,492371,91180,18235960
5066,2726,3,1163,2010-12-24,89,1.0,1.0,3,0,1,1994-12-28,2,0,4,5,2.2,4.9,3.5,3.67,337299,157406,11243310
5067,1512,7,869,2011-11-28,197,1.0,1.0,2,1,0,1966-12-09,2,3,4,4,2.4,3.5,2.3,2.69,226157,62821,6282125
5068,3239,6,2375,2010-07-28,58,4.0,2.0,6,3,1,1994-08-01,0,3,4,4,3.5,3.3,3.9,3.6,761653,399868,19041320
5069,4349,3,1128,2009-10-12,151,1.0,1.0,3,3,1,1987-10-18,1,0,0,4,3.0,2.3,2.8,2.66,253798,50760,10151900
5070,2329,7,1657,2011-04-17,76,2.0,2.0,4,4,1,1992-04-21,0,3,4,3,2.6,5.0,4.8,4.2,446539,293440,12758250
5071,1931,7,1078,2011-08-05,90,1.0,1.0,3,0,0,1998-08-08,2,0,4,4,3.0,2.3,2.1,2.43,275835,111825,7455000
5072,2728,6,1500,2010-12-24,48,2.0,1.0,4,1,0,1995-12-28,0,3,4,4,4.7,3.0,3.0,3.51,530372,132593,13259300
5073,1217,0,834,2012-02-15,167,1.0,1.0,3,0,1,1979-02-23,2,2,1,0,3.4,2.2,4.9,3.91,189543,61143,6114295
5074,6398,2,1838,2007-05-07,31,2.0,1.0,5,1,1,1971-05-16,0,1,1,3,2.7,3.7,3.2,3.15,537230,298461,19897420
5075,6152,3,726,2007-09-23,177,1.0,1.0,2,0,1,1982-09-29,0,3,0,3,4.7,2.2,2.4,3.01,290706,41529,10382350
5076,4680,9,1531,2009-07-13,180,2.0,1.0,4,3,1,1955-07-27,0,3,0,5,5.0,4.5,3.8,4.42,449722,299815,14990730
5077,6952,9,1559,2005-05-20,110,2.0,1.0,4,4,0,1957-06-01,2,0,4,1,4.2,5.0,3.3,4.29,296776,74194,7419410
5078,4508,6,2395,2009-09-06,142,4.0,2.0,6,3,0,1998-09-09,2,0,0,4,3.3,3.4,3.4,3.37,397954,198977,13265120
5079,2788,0,853,2010-12-05,112,1.0,1.0,3,2,0,1988-12-10,2,3,1,0,4.8,3.3,3.6,3.9,189933,77000,5133330
5080,6813,9,1879,2006-07-04,145,3.0,2.0,5,0,1,1972-07-12,1,0,1,5,4.6,3.7,3.3,3.81,349447,76442,10920230
5081,6492,0,636,2007-03-12,52,1.0,1.0,2,0,1,2002-03-13,1,0,4,1,4.9,4.4,4.6,4.65,267443,46803,6686075
5082,6329,0,658,2007-06-11,67,1.0,1.0,2,4,0,1995-06-14,1,1,4,1,2.1,5.0,4.4,3.83,192804,24718,4943680
5083,6357,0,600,2007-05-26,162,1.0,1.0,2,3,1,1967-06-05,1,2,0,4,2.6,3.5,3.5,3.23,289904,24159,8052900
5084,1268,7,1686,2012-02-04,72,2.0,2.0,4,2,1,1962-02-16,1,2,1,1,4.7,3.4,4.9,4.39,264380,66095,6609500
5085,296,8,1548,2014-04-27,21,1.0,1.0,4,2,0,1972-05-07,2,1,1,4,3.8,4.6,2.1,3.235,424536,206825,10885530
5086,2076,6,1474,2011-06-25,173,2.0,1.0,4,3,1,1984-07-01,0,2,4,4,3.0,3.7,2.4,2.97,476838,177111,13623940
5087,923,3,1016,2012-08-02,105,1.0,0.0,3,0,1,1980-08-10,2,2,0,5,3.2,4.2,2.0,3.24,330086,106479,10647920
5088,1488,6,1825,2011-12-08,152,3.0,2.0,5,2,1,1994-12-12,2,2,0,3,3.0,3.2,4.7,3.74,568092,238599,11361840
5089,1069,7,1030,2012-03-21,34,1.0,1.0,3,1,0,1991-03-27,0,1,4,0,2.1,2.0,4.5,3.03,310013,56366,7045750
5090,3969,7,1030,2010-01-21,195,1.0,1.0,3,4,0,1986-01-27,2,1,1,1,3.1,4.0,4.9,4.09,183635,104934,4372250
5091,2249,6,1479,2011-05-09,37,2.0,1.0,4,3,0,1987-05-15,2,2,4,4,4.6,2.7,4.7,4.07,399851,213874,9298860
5092,3146,2,1635,2010-08-19,118,1.0,1.0,4,0,0,1992-08-23,1,1,4,5,4.6,4.5,2.8,3.855,339203,205945,12114410
5093,2723,6,1814,2010-12-25,35,3.0,2.0,5,4,0,2005-12-26,1,3,0,3,2.2,3.1,2.9,2.75,451646,169367,9409300
5094,7068,9,1725,2004-06-04,117,2.0,1.0,4,1,0,1962-06-15,1,2,1,3,3.7,2.4,3.5,3.06,319640,114742,8195890
5095,5963,0,826,2008-01-09,116,1.0,1.0,3,1,0,2002-01-10,2,1,1,4,4.4,3.3,2.7,3.33,310824,114514,8179590
5096,1695,3,1082,2011-10-07,81,1.0,1.0,3,2,1,1978-10-15,1,2,1,5,4.0,2.3,2.5,2.87,245159,81720,9079950
5097,4579,7,1468,2009-08-10,82,2.0,2.0,4,2,1,1980-08-17,0,0,1,2,4.6,2.2,3.3,3.36,483064,246899,10734750
5098,1991,7,1226,2011-07-17,66,1.0,1.0,3,3,0,1977-07-25,2,2,1,2,3.2,4.4,3.1,3.52,188636,114325,5716250
5099,5577,3,1108,2008-07-14,0,1.0,1.0,3,2,1,1980-07-21,2,1,1,5,3.7,4.3,4.0,4.03,255855,167290,9840560
5100,5742,2,1614,2008-05-02,162,1.0,1.0,4,3,1,1975-05-11,1,1,4,3,3.0,2.3,3.0,2.825,308022,68449,11408210
5101,2323,7,756,2011-04-18,71,1.0,1.0,2,1,0,1982-04-25,0,2,0,3,4.3,4.5,3.8,4.16,395565,104946,8072750
5102,459,3,936,2013-10-28,139,1.0,1.0,3,4,1,1977-11-06,2,3,1,3,3.5,4.6,2.6,3.67,219887,121317,7582320
5103,5689,0,1112,2008-05-22,90,1.0,1.0,3,1,1,1997-05-25,0,3,0,3,3.3,3.9,3.4,3.47,502791,88728,14787965
5104,6087,3,1022,2007-10-28,170,1.0,1.0,3,1,1,1990-11-01,0,2,1,5,2.8,4.5,3.8,3.6999999999999997,338504,81241,13540150
5105,550,2,1803,2013-07-07,75,2.0,1.0,5,4,0,1977-07-16,1,3,1,5,4.2,5.0,4.3,4.44,365605,224081,11793720
5106,6161,0,1001,2007-09-17,61,1.0,1.0,3,3,0,1976-09-24,0,2,0,1,3.7,2.5,4.3,3.76,399966,144432,11110165
5107,5350,9,1636,2008-10-10,109,2.0,1.0,4,0,0,1954-10-24,0,2,0,3,3.6,4.5,2.1,3.56,484709,188498,13464130
5108,1399,7,1068,2012-01-01,171,1.0,1.0,3,2,0,1985-01-07,2,1,4,4,4.2,3.3,4.2,3.93,347938,146134,6958750
5109,4297,6,1646,2009-10-28,60,2.0,1.0,4,2,0,1979-11-05,1,0,4,5,3.4,3.6,4.5,3.9,479170,115001,9583400
5110,5348,8,1762,2008-10-11,188,1.0,1.0,4,4,1,1990-10-16,2,1,1,5,3.7,2.3,3.0,3.035,413930,220763,13797670
5111,5768,2,1887,2008-04-15,82,2.0,1.0,5,0,1,2001-04-17,0,1,1,3,3.7,4.4,3.1,3.635,760083,246513,20542790
5112,6675,9,1536,2006-12-12,65,2.0,1.0,4,1,0,1957-12-24,1,1,1,3,5.0,4.7,4.3,4.66,232346,67455,7495030
5113,660,3,986,2013-04-03,21,1.0,1.0,3,1,0,1977-04-12,1,2,1,5,3.2,2.6,3.1,2.93,234552,32352,8088000
5114,2577,3,1108,2011-02-04,30,1.0,1.0,3,0,0,1994-02-08,0,3,0,3,2.1,4.4,2.3,3.08,351079,163001,12538550
5115,5011,3,1002,2009-03-09,39,1.0,1.0,3,0,1,1970-03-19,0,1,1,5,3.9,2.8,3.2,3.25,409842,161453,12419450
5116,6448,3,906,2007-04-05,6,1.0,1.0,3,4,0,1970-04-14,1,1,0,4,3.9,4.8,4.3,4.38,229307,114653,7643550
5117,2435,7,1438,2011-03-22,161,2.0,2.0,4,4,1,1970-04-01,1,1,1,3,4.6,4.6,3.9,4.32,217581,168450,7018750
5118,3955,6,1416,2010-01-25,157,2.0,1.0,4,3,0,2002-01-27,1,3,0,3,3.4,2.1,2.7,2.73,329392,202703,8445960
5119,3409,6,2349,2010-06-13,59,4.0,2.0,6,2,0,1985-06-19,1,2,4,3,3.5,3.0,2.4,2.91,417508,104377,10437700
5120,5837,2,1850,2008-03-14,10,2.0,1.0,5,2,1,1969-03-24,2,1,1,4,3.1,4.9,3.3,3.63,485805,175430,13494580
5121,5273,0,909,2008-11-08,32,1.0,1.0,3,3,1,1974-11-17,2,2,4,2,3.3,4.0,3.1,3.34,265559,16597,8298710
5122,4994,6,1874,2009-03-18,91,3.0,2.0,5,2,1,1988-03-23,1,3,4,4,4.9,3.1,2.5,3.4,498558,233368,10607620
5123,2257,7,1084,2011-05-07,34,1.0,1.0,3,4,0,1994-05-11,1,2,4,3,4.2,3.4,2.7,3.36,190828,86181,6155750
5124,6342,0,807,2007-06-03,185,1.0,1.0,3,4,1,1982-06-09,2,3,1,5,2.2,4.6,2.3,2.73,295677,52178,8696375
5125,208,3,1272,2014-07-16,59,2.0,1.0,4,4,1,1990-07-22,1,0,4,3,2.9,3.1,2.1,2.74,262853,56326,9387600
5126,5947,0,944,2008-01-18,38,1.0,1.0,3,0,0,1994-01-21,1,0,0,5,4.3,4.2,3.3,3.78,381280,68435,9776410
5127,2496,3,1289,2011-03-03,106,2.0,1.0,4,1,0,1974-03-12,2,1,4,5,3.5,3.3,4.9,3.84,264247,116269,10569880
5128,4725,3,1222,2009-06-27,73,2.0,1.0,4,2,1,1994-07-01,2,1,0,5,3.2,2.1,4.6,3.18,374112,140292,11690990
5129,1361,9,1781,2012-01-12,173,2.0,1.0,4,2,1,1962-01-24,1,0,4,4,4.8,2.6,4.2,3.63,335224,152375,10158300
5130,563,8,1944,2013-06-25,161,2.0,1.0,5,1,0,2002-06-28,2,3,4,4,4.3,2.7,2.9,3.27,456985,235863,14741440
5131,205,2,1822,2014-07-19,195,2.0,1.0,5,4,0,1976-07-28,2,2,0,4,4.7,3.3,2.2,3.35,363434,94224,13460520
5132,3816,6,1550,2010-02-26,157,2.0,1.0,4,0,1,2002-02-28,0,2,4,3,4.0,4.7,2.2,3.49,594568,262716,13827160
5133,5427,3,1091,2008-09-13,65,1.0,1.0,3,0,0,1987-09-19,0,2,1,3,4.8,3.3,4.9,4.23,298203,103224,11469350
5134,140,8,1515,2014-10-06,135,1.0,1.0,4,3,1,1986-10-13,1,1,1,3,3.5,3.5,3.8,3.635,373674,170823,10676410
5135,4218,0,893,2009-11-17,162,1.0,1.0,3,3,1,1992-11-21,2,1,4,2,2.4,3.0,3.2,2.92,315398,74700,8299955
5136,4290,3,930,2009-10-29,28,1.0,1.0,3,0,0,1975-11-07,2,2,1,3,2.7,2.4,2.4,2.49,170765,88798,6830600
5137,5547,3,715,2008-07-24,178,1.0,1.0,2,4,1,1992-07-28,1,3,1,4,2.5,2.5,2.1,2.38,201840,41760,6960000
5138,4964,3,1211,2009-03-31,128,2.0,1.0,4,1,1,1974-04-09,2,2,0,3,4.1,3.8,2.1,3.38,266663,63999,10666520
5139,5795,0,1158,2008-04-03,154,1.0,1.0,3,4,0,1995-04-07,2,3,0,2,4.1,4.2,3.6,3.87,312410,124964,8925995
5140,2660,2,1836,2011-01-12,111,2.0,1.0,5,2,0,1993-01-16,1,2,1,4,4.5,4.9,3.0,4.0,380562,107033,11892560
5141,139,3,807,2014-10-06,188,1.0,1.0,3,1,0,1980-10-14,2,3,1,5,4.2,3.5,4.9,4.13,221376,55344,7906290
5142,2062,0,1129,2011-06-27,28,1.0,1.0,3,3,0,1998-06-30,2,1,1,0,3.1,3.5,2.8,3.03,263168,13158,6579195
5143,2971,3,1000,2010-10-10,121,1.0,1.0,3,4,1,1973-10-19,0,3,1,4,2.5,4.1,4.7,3.8,374456,58509,11701750
5144,2619,3,844,2011-01-23,116,1.0,1.0,3,4,1,1990-01-28,2,3,0,5,3.2,4.1,3.0,3.5,322312,156272,9767030
5145,86,8,1601,2014-11-24,75,1.0,1.0,4,2,1,2003-11-27,2,3,1,3,4.1,2.7,4.2,3.795,391280,122275,12227500
5146,4484,7,835,2009-09-11,115,1.0,1.0,2,0,1,1966-09-22,2,3,1,4,3.5,4.4,3.7,3.85,211559,160272,6410875
5147,6719,9,1809,2006-11-13,90,3.0,2.0,5,1,0,1962-11-24,2,3,0,4,4.9,4.0,4.2,4.29,354441,232602,11076280
5148,2262,3,1074,2011-05-06,6,1.0,1.0,3,1,1,1999-05-09,1,2,4,3,3.0,3.7,3.9,3.55,278772,102216,9292400
5149,6844,9,1782,2006-04-18,88,2.0,1.0,4,4,0,1987-04-23,2,3,0,5,4.2,2.1,2.7,2.81,378754,100258,11139830
5150,5408,9,1706,2008-09-19,105,2.0,1.0,4,3,1,1962-10-01,0,1,0,5,3.2,3.2,2.9,3.11,543661,175890,15990020
5151,3175,7,572,2010-08-12,86,1.0,1.0,2,0,1,1962-08-24,0,0,0,3,3.9,4.7,3.6,4.02,348956,151720,7586000
5152,250,3,831,2014-06-07,54,1.0,1.0,3,4,1,2008-06-08,0,1,1,4,2.3,4.5,3.7,3.6,359835,98137,10904100
5153,1496,6,2112,2011-12-04,99,3.0,2.0,5,3,0,1986-12-10,0,3,0,5,4.8,4.3,4.6,4.57,717078,157407,17489700
5154,6677,9,1960,2006-12-11,8,3.0,2.0,5,1,0,1982-12-17,1,0,0,4,5.0,4.9,4.9,4.93,387642,114012,11401230
5155,4707,2,1776,2009-07-04,41,1.0,1.0,4,4,1,1973-07-13,2,3,1,3,4.0,4.8,3.1,3.84,309330,136105,12373200
5156,1758,7,1050,2011-09-21,189,1.0,1.0,3,1,1,1985-09-27,2,0,4,3,2.3,2.0,3.2,2.57,267827,70895,7877250
5157,5054,9,1725,2009-02-22,177,2.0,1.0,4,2,1,1978-03-02,1,0,4,3,2.8,3.4,4.4,3.55,361383,68370,9767120
5158,6482,3,878,2007-03-17,191,1.0,1.0,3,4,0,1980-03-23,0,1,1,3,4.5,4.0,2.0,3.55,259225,74064,9258050
5159,3384,0,1018,2010-06-21,151,1.0,1.0,3,0,1,1987-06-27,1,3,0,1,4.6,2.1,3.4,3.5,325466,32547,8136645
5160,1745,3,1011,2011-09-25,184,1.0,1.0,3,2,1,1998-09-28,1,2,1,3,3.5,3.6,3.1,3.42,264005,128002,8000150
5161,4156,6,1307,2009-12-03,39,1.0,1.0,3,2,0,1980-12-10,2,0,0,3,2.3,3.9,4.5,3.66,359399,75223,8358120
5162,5561,9,1835,2008-07-20,90,3.0,2.0,5,3,1,1977-07-28,2,3,4,5,4.2,4.1,4.2,4.16,364603,157994,12153420
5163,4636,7,1262,2009-07-25,34,1.0,1.0,3,0,0,1960-08-06,1,3,0,0,3.7,2.7,3.8,3.44,204320,111889,4864750
5164,2051,7,698,2011-06-30,89,1.0,1.0,2,1,0,1964-07-11,1,1,4,1,3.9,2.3,4.2,3.54,167276,78062,3717250
5165,4366,3,1087,2009-10-09,67,1.0,1.0,3,1,1,1995-10-13,0,1,1,5,2.5,3.6,2.9,3.06,456717,207599,13839900
5166,2305,9,1923,2011-04-24,105,3.0,2.0,5,1,1,1981-05-01,1,0,4,4,2.3,4.0,3.6,3.46,460586,80603,11514650
5167,468,3,780,2013-10-15,101,1.0,1.0,2,2,1,1975-10-25,1,3,0,3,3.2,3.3,2.1,2.91,232410,37486,7497100
5168,3808,3,973,2010-02-28,17,1.0,1.0,3,4,0,1994-03-04,1,1,4,5,3.3,3.7,3.7,3.58,207910,91480,8316400
5169,4543,7,679,2009-08-21,51,1.0,1.0,2,1,1,1977-08-29,2,3,0,0,4.6,4.7,2.6,3.83,199011,68083,5237125
5170,6703,3,964,2006-11-28,150,1.0,1.0,3,0,1,1967-12-08,1,3,0,3,4.2,4.7,2.5,3.89,270734,143828,8460450
5171,2053,7,640,2011-06-29,100,1.0,1.0,2,0,1,1996-07-02,0,0,1,3,4.7,3.7,5.0,4.52,274845,103996,7428250
5172,4525,3,850,2009-08-28,30,1.0,1.0,3,1,0,2004-08-29,1,0,0,3,2.8,4.2,4.2,3.78,221669,73890,8209950
5173,284,2,1970,2014-05-09,97,2.0,1.0,5,0,1,1983-05-17,1,1,4,3,4.2,5.0,2.9,3.88,472947,223336,13137420
5174,3065,6,1470,2010-09-13,152,2.0,1.0,4,2,1,2001-09-15,2,3,0,4,3.1,4.4,2.8,3.37,492595,192754,10708580
5175,903,3,1105,2012-08-16,179,1.0,1.0,3,2,0,1984-08-23,0,3,4,5,4.2,2.7,3.7,3.45,376930,181966,12997600
5176,5674,6,2198,2008-05-30,153,3.0,2.0,5,4,0,2002-06-01,1,2,4,5,2.9,2.9,2.7,2.82,361681,214748,11302520
5177,4562,7,675,2009-08-14,123,1.0,1.0,2,2,0,1991-08-19,1,0,0,1,5.0,3.7,2.1,3.45,222816,97482,4642000
5178,4538,6,1326,2009-08-24,176,1.0,1.0,3,0,1,1999-08-27,1,3,0,5,2.0,2.9,4.0,3.07,482220,102600,10260000
5179,786,3,932,2012-11-30,99,1.0,1.0,3,1,0,1984-12-07,1,0,4,4,2.8,2.4,3.4,2.82,259866,138054,8120800
5180,2339,7,501,2011-04-13,168,1.0,1.0,2,3,0,1992-04-17,0,0,4,2,3.5,4.4,3.7,3.85,247423,118088,5623250
5181,5289,0,1072,2008-11-03,152,1.0,1.0,3,1,0,1968-11-13,2,0,4,5,5.0,2.5,2.8,3.4,318705,143931,10280800
5182,1155,7,1648,2012-03-01,93,2.0,2.0,4,0,1,1962-03-14,1,3,1,0,2.9,4.2,4.2,3.81,185552,133366,5798500
5183,1959,8,1745,2011-07-27,189,1.0,1.0,4,2,0,1992-07-31,2,1,4,3,2.2,2.7,3.2,2.775,378137,219564,12197980
5184,5132,8,1616,2009-01-15,44,1.0,1.0,4,1,1,1983-01-22,2,1,0,4,2.6,4.3,3.9,3.61,441406,99672,14238900
5185,3211,6,1605,2010-08-04,179,2.0,1.0,4,4,0,1990-08-09,2,3,0,5,3.7,2.4,2.1,2.67,453442,257638,10305500
5186,63,3,1094,2014-12-20,108,1.0,1.0,3,0,1,2007-12-22,1,1,0,3,3.8,2.7,3.0,3.12,291476,150439,9402450
5187,2661,7,834,2011-01-11,186,1.0,1.0,2,0,1,1992-01-16,0,2,0,2,4.8,4.8,2.4,3.84,260618,217181,8687250
5188,2135,3,898,2011-06-11,20,1.0,1.0,3,3,0,1996-06-14,1,2,4,5,2.2,2.7,3.9,2.91,219119,143270,8427650
5189,4530,6,1864,2009-08-26,59,3.0,2.0,5,4,0,1982-09-02,1,2,4,4,4.2,4.7,4.4,4.43,466712,85723,9524740
5190,3547,6,2097,2010-05-05,91,3.0,2.0,5,0,0,1989-05-10,1,3,4,3,4.7,4.7,3.1,4.06,363304,235656,9819020
5191,3207,7,1459,2010-08-04,35,2.0,2.0,4,4,1,2002-08-06,1,0,0,3,2.0,3.0,4.4,3.26,333648,207403,9017500
5192,1709,7,1459,2011-10-03,10,2.0,2.0,4,1,1,1978-10-11,2,3,1,4,2.8,2.9,5.0,3.71,444969,222484,8899375
5193,7070,9,1912,2004-06-01,1,3.0,2.0,5,4,0,1991-06-05,1,1,4,4,2.8,3.4,4.0,3.43,355916,177958,9886560
5194,662,2,1842,2013-04-02,14,2.0,1.0,5,2,1,1987-04-09,1,3,1,5,3.4,2.8,2.9,3.05,329111,210631,13164420
5195,1428,9,1627,2011-12-23,148,2.0,1.0,4,0,1,1996-12-26,0,0,4,4,4.6,4.7,4.4,4.59,540983,200936,15456650
5196,2495,7,1014,2011-03-03,112,1.0,1.0,3,0,1,1974-03-12,2,2,0,4,2.6,4.5,4.1,3.77,386262,75573,8397000
5197,1936,9,1537,2011-08-04,116,2.0,1.0,4,1,0,1988-08-09,2,2,4,0,2.7,3.1,3.8,3.21,282170,68636,7626210
5198,403,2,1614,2013-12-10,119,1.0,1.0,4,4,1,1970-12-21,2,1,4,3,4.5,3.2,3.6,3.815,443783,143930,11994130
5199,3233,7,1516,2010-07-29,62,2.0,2.0,4,2,1,1989-08-03,0,2,0,1,4.2,2.5,3.2,3.29,346313,253963,11543750
5200,3481,7,806,2010-05-23,131,1.0,1.0,2,3,0,1982-05-30,0,2,4,5,3.9,4.7,2.9,3.74,354773,155754,8653000
5201,6701,3,1129,2006-11-29,198,1.0,1.0,3,3,1,1989-12-03,1,3,0,4,2.8,2.1,4.8,3.12,321822,140797,10056950
5202,3962,0,941,2010-01-23,154,1.0,1.0,3,4,0,1979-01-31,1,0,4,0,2.6,2.3,4.0,3.24,207327,54560,5455965
5203,1077,7,1166,2012-03-20,147,1.0,1.0,3,4,1,1972-03-30,1,0,1,0,2.6,4.1,3.7,3.49,186960,74784,4674000
5204,5259,6,2241,2008-11-19,123,4.0,2.0,6,2,1,1998-11-22,1,0,4,3,4.1,4.8,4.4,4.43,385836,257224,11692000
5205,4782,0,1300,2009-06-05,70,2.0,2.0,4,1,1,1991-06-10,1,0,1,4,4.5,2.1,3.4,3.47,388468,140280,10790770
5206,416,3,1145,2013-11-28,49,1.0,1.0,3,0,1,1977-12-07,1,0,4,3,4.8,2.3,3.6,3.44,275714,106728,8894000
5207,771,8,1865,2012-12-12,131,2.0,1.0,5,0,1,2001-12-15,1,3,0,4,2.2,2.8,3.6,2.98,385102,99841,14263020
5208,3340,3,1168,2010-07-02,80,1.0,1.0,3,2,0,2003-07-04,0,2,1,3,2.4,4.5,3.6,3.6,304066,206765,12162650
5209,3795,3,827,2010-03-03,27,1.0,1.0,3,0,1,2006-03-04,2,0,4,5,3.3,2.1,2.3,2.52,246975,118548,9878990
5210,6269,0,1185,2007-07-25,130,1.0,1.0,3,4,0,1982-07-31,2,3,0,3,2.9,3.2,4.7,3.86,312163,37838,9459475
5211,1485,0,1151,2011-12-08,104,1.0,1.0,3,1,1,1982-12-15,2,1,0,4,2.8,3.0,2.4,2.64,362795,45349,11337335
5212,5604,0,616,2008-07-03,86,1.0,1.0,2,2,0,1971-07-13,2,3,0,1,2.1,3.1,2.7,2.6,212074,37113,5301855
5213,813,3,700,2012-11-13,172,1.0,1.0,2,2,1,1986-11-20,0,3,1,5,2.7,2.7,2.1,2.52,335382,121957,10163100
5214,4895,0,922,2009-04-25,59,1.0,1.0,3,4,1,1978-05-03,0,3,1,1,2.7,3.7,4.9,4.0,385810,19785,9892565
5215,5085,6,1505,2009-02-08,70,2.0,1.0,4,1,1,1993-02-12,0,3,0,4,3.6,2.8,3.6,3.36,708159,368833,14753320
5216,5976,0,1208,2008-01-04,183,2.0,2.0,4,0,0,1988-01-09,1,0,4,0,3.8,4.6,2.4,3.26,221275,85655,7137900
5217,1572,6,1400,2011-11-09,143,2.0,1.0,4,3,0,1997-11-12,2,0,0,3,2.2,2.2,4.4,3.08,375161,100653,9150280
5218,4387,3,1205,2009-10-06,39,2.0,1.0,4,3,0,1983-10-13,2,0,1,4,3.3,4.1,2.4,3.35,228184,63891,9127350
5219,19,3,818,2015-02-05,118,1.0,1.0,3,2,0,2003-02-08,2,0,4,3,2.3,4.6,3.4,3.55,246915,74823,7482260
5220,4259,9,1789,2009-11-06,145,2.0,1.0,4,4,1,1966-11-17,1,1,1,3,3.6,3.5,4.0,3.68,285124,146882,8640110
5221,4710,3,1098,2009-07-02,115,1.0,1.0,3,0,0,1976-07-10,2,2,1,4,3.0,4.0,2.0,3.1,247770,66072,8259010
5222,2926,6,2035,2010-10-25,94,3.0,2.0,5,1,0,2002-10-27,2,0,4,4,4.3,2.5,3.8,3.56,499794,190398,11899860
5223,2770,7,1243,2010-12-08,147,1.0,1.0,3,4,1,1993-12-12,1,0,1,0,4.0,4.2,3.5,3.86,207607,63879,5323250
5224,1103,7,844,2012-03-14,101,1.0,1.0,2,2,0,2000-03-17,0,2,0,0,4.0,2.9,4.7,3.95,231490,152122,6614000
5225,2303,7,615,2011-04-24,18,1.0,1.0,2,3,1,1963-05-06,1,2,1,0,3.2,2.4,5.0,3.68,121201,54222,3189500
5226,116,2,1854,2014-11-02,120,2.0,1.0,5,3,1,1993-11-07,2,1,1,4,2.3,3.3,2.8,2.75,404223,236959,13938740
5227,6410,3,888,2007-05-01,144,1.0,1.0,3,2,1,1969-05-10,1,0,0,3,4.7,2.3,2.6,3.11,247905,74372,8263500
5228,5089,0,657,2009-02-06,177,1.0,1.0,2,1,0,1994-02-10,1,1,4,0,4.6,3.5,3.5,3.83,192544,69118,4937025
5229,5152,3,1283,2009-01-06,126,2.0,1.0,4,3,0,1973-01-15,0,3,1,3,3.3,2.2,2.4,2.59,375084,87520,12502800
5230,898,8,1715,2012-08-22,27,1.0,1.0,4,1,1,1976-08-31,1,2,0,4,3.2,3.0,2.7,2.925,433743,216872,13554470
5231,1975,7,1655,2011-07-21,97,2.0,2.0,4,3,1,1985-07-27,1,3,4,4,4.7,3.7,4.8,4.44,317798,149552,9347000
5232,1409,7,1013,2011-12-29,53,1.0,1.0,3,4,1,2004-12-30,1,3,4,1,2.9,4.1,2.7,3.18,262024,98987,5822750
5233,5421,3,763,2008-09-15,124,1.0,1.0,2,4,1,1995-09-19,0,0,4,5,3.1,4.8,4.4,4.17,351797,117266,11726550
5234,4820,8,1881,2009-05-20,14,2.0,1.0,5,3,1,1990-05-25,0,1,0,5,2.4,4.5,2.8,3.105,839394,317609,22686330
5235,4255,3,928,2009-11-07,178,1.0,1.0,3,2,0,2002-11-09,0,3,1,5,2.3,3.5,3.3,3.08,376155,91189,11398650
5236,3429,7,1149,2010-06-07,21,1.0,1.0,3,2,0,1983-06-14,1,1,4,3,4.0,4.1,3.3,3.75,276424,135141,6142750
5237,1328,7,1255,2012-01-20,200,1.0,1.0,3,0,0,1972-01-30,2,1,0,1,3.9,4.3,2.4,3.42,276926,114382,6020125
5238,1624,0,1160,2011-10-26,27,1.0,1.0,3,3,1,1987-11-01,1,0,1,5,2.2,4.3,2.1,2.57,336879,112293,10208460
5239,6394,9,1544,2007-05-07,196,2.0,1.0,4,2,1,1982-05-13,0,0,1,1,3.1,4.8,3.1,3.87,378344,158660,12204650
5240,2002,7,1058,2011-07-14,132,1.0,1.0,3,0,0,1988-07-19,1,2,0,4,4.5,4.6,2.3,3.65,235848,132665,7370250
5241,3788,9,1765,2010-03-05,38,2.0,1.0,4,1,0,2003-03-07,2,1,0,1,3.4,3.3,2.9,3.21,374944,67298,9613940
5242,2794,0,864,2010-12-03,144,1.0,1.0,3,1,1,1989-12-08,0,0,1,1,4.5,4.1,2.0,3.17,375700,83489,10436115
5243,1224,7,1374,2012-02-13,28,2.0,2.0,4,3,1,1974-02-22,0,2,0,3,3.4,3.1,3.9,3.51,414313,224913,11837500
5244,5146,3,1072,2009-01-07,77,1.0,1.0,3,2,0,1992-01-12,2,2,1,3,3.6,3.9,2.8,3.48,202176,108864,7775990
5245,55,3,1087,2014-12-26,141,1.0,1.0,3,2,1,1993-12-31,0,2,1,3,4.4,2.7,4.9,3.87,357238,160141,12318550
